date,classifier,best_params,selected_features,user_inputs,score_mean,score_std,pipe_named_steps,accuracy,precision,recall,f1,scorer_used,scorer_score_mean,scorer_score_std,confusion_matrix,ADD HERE TRAINING SET SIZE,ADD HERE NUM OF RESPONDERS (TRUE POSITIVE + FALSE NEGATIVE),responders_rate,X_train_size
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=5, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x0000016D95B113F0>, 'kBest__k': 10, 'classifier__C': 5, 'classifier': LogisticRegression(C=5, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 1}",0.573529412,0.093933644,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': KNeighborsClassifier(n_neighbors=11)}","{'kBest__score_func': <function f_classif at 0x0000016D95B113F0>, 'kBest__k': 4, 'classifier__n_neighbors': 11, 'classifier': KNeighborsClassifier(n_neighbors=11)}","['Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_P3-P4']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 1}",0.596323529,0.055678809,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}","{'pca__n_components': 23, 'classifier__penalty': 'l2', 'classifier__C': 7, 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.647058824,0.085654664,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}","{'pca__n_components': 23, 'classifier__penalty': 'l2', 'classifier__C': 7, 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.647058824,0.085654664,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=37, max_iter=10000, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x00000176515841F0>, 'kBest__k': 27, 'classifier__C': 37, 'classifier': LogisticRegression(C=37, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta1_F1', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_F8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.710294118,0.132483596,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}","{'pca__n_components': 23, 'classifier__penalty': 'l2', 'classifier__C': 7, 'classifier': LogisticRegression(C=7, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.647058824,0.085654664,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=27, max_iter=10000, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x00000157253741F0>, 'kBest__k': 27, 'classifier__C': 27, 'classifier': LogisticRegression(C=27, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta1_F1', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_F8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.710294118,0.132483596,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': KNeighborsClassifier(n_neighbors=8)}","{'kBest__score_func': <function mutual_info_classif at 0x00000157253741F0>, 'kBest__k': 19, 'classifier__n_neighbors': 8, 'classifier': KNeighborsClassifier(n_neighbors=8)}","['recordingSystem', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.729411765,0.089379832,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': SVC(C=0.5, gamma=1, kernel='linear', probability=True, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x00000157253741F0>, 'kBest__k': 27, 'classifier__kernel': 'linear', 'classifier__gamma': 1, 'classifier__C': 0.5, 'classifier': SVC(C=0.5, gamma=1, kernel='linear', probability=True, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta1_F1', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_F8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.721323529,0.08452365,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': DecisionTreeClassifier(max_leaf_nodes=16, min_samples_split=22, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x00000157253741F0>, 'kBest__k': 5, 'classifier__min_samples_split': 22, 'classifier__max_leaf_nodes': 16, 'classifier': DecisionTreeClassifier(max_leaf_nodes=16, min_samples_split=22, random_state=42)}","['Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Beta2_F5']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.694117647,0.071569467,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': RandomForestClassifier(max_depth=80, max_features=17, min_samples_leaf=11,
                       min_samples_split=4, n_estimators=144, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x00000157253741F0>, 'kBest__k': 29, 'classifier__n_estimators': 144, 'classifier__min_samples_split': 4, 'classifier__min_samples_leaf': 11, 'classifier__max_features': 17, 'classifier__max_depth': 80, 'classifier__bootstrap': True, 'classifier': RandomForestClassifier(max_depth=80, max_features=17, min_samples_leaf=11,
                       min_samples_split=4, n_estimators=144, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta1_F1', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_F8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_Iz', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.646323529,0.022829669,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': GradientBoostingClassifier(max_depth=5, min_samples_split=200, random_state=42)}","{'classifier__min_samples_split': 200, 'classifier__max_depth': 5, 'classifier': GradientBoostingClassifier(max_depth=5, min_samples_split=200, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.646323529,0.022829669,,,,,,,,,,,,,
26/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': <catboost.core.CatBoostClassifier object at 0x0000015725B6B8B0>}","{'kBest__k': 13, 'classifier__learning_rate': 0.5, 'classifier__depth': 11, 'classifier': <catboost.core.CatBoostClassifier object at 0x0000015725B6B8B0>}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 8}",0.622058824,0.043834878,,,,,,,,,,,,,
29/12/2022,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}","{'pca__n_components': 11, 'classifier__penalty': 'l2', 'classifier__C': 2, 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 1, 'use_gamma_columns': True}",0.634558824,0.064672451,,,,,,,,,,,,,
29/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=22, max_iter=10000, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x000001C1ACD541F0>, 'kBest__k': 27, 'classifier__C': 22, 'classifier': LogisticRegression(C=22, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Mean_Power_Abs_Gamma_TP7', 'Single_Relative_Power_Norm_Gamma_CP2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 1, 'use_gamma_columns': True}",0.710294118,0.108798686,,,,,,,,,,,,,
29/12/2022,"{'scaler': StandardScaler(), 'pca': PCA(), 'corr_drop': CorrelationDropper2(), 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}","{'pca__n_components': 11, 'classifier__penalty': 'l2', 'classifier__C': 2, 'classifier': LogisticRegression(C=2, max_iter=10000, random_state=42)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 5, 'use_gamma_columns': True}",0.634558824,0.064672451,,,,,,,,,,,,,
29/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=22, max_iter=10000, random_state=42)}","{'kBest__score_func': <function mutual_info_classif at 0x0000024C2C2941F0>, 'kBest__k': 27, 'classifier__C': 22, 'classifier': LogisticRegression(C=22, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Delta_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta2_C6', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_F8', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_P5', 'Ratio_Relative_Power_Norm_Beta1 Over Beta2_PO4', 'Ratio_Relative_Power_Norm_Delta Over Beta1_FT8', 'Ratio_Relative_Power_Norm_Delta Over Beta2_F6', 'Ratio_Relative_Power_Norm_Delta Over Theta_T7', 'Ratio_Relative_Power_Norm_Theta Over Alpha_F2', 'Ratio_Relative_Power_Norm_Theta Over Beta2_FT8', 'Ratio_Relative_Power_Norm_Theta Over Beta2_Fpz', 'Single_Center_of_Mass_Alpha_PO8', 'Single_Mean_Power_Abs_Alpha_C5', 'Single_Mean_Power_Abs_Alpha_T8', 'Single_Mean_Power_Abs_Alpha_TP8', 'Single_Mean_Power_Abs_Beta1_POz', 'Single_Mean_Power_Abs_Beta2_F5', 'Single_Mean_Power_Abs_Delta_FC2', 'Single_Mean_Power_Abs_Delta_FC4', 'Single_Relative_Power_Norm_Beta1_PO4', 'Single_Relative_Power_Norm_Beta2_FT8', 'Single_Relative_Power_Norm_Delta_F1', 'Single_Relative_Power_Norm_Delta_Fp2', 'Single_Mean_Power_Abs_Gamma_TP7', 'Single_Relative_Power_Norm_Gamma_CP2']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 5, 'use_gamma_columns': True}",0.710294118,0.108798686,,,,,,,,,,,,,
29/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'corr_drop': CorrelationDropper2(), 'classifier': KNeighborsClassifier(n_neighbors=9)}","{'kBest__score_func': <function f_classif at 0x0000024C2C2713F0>, 'kBest__k': 34, 'classifier__n_neighbors': 9, 'classifier': KNeighborsClassifier(n_neighbors=9)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO3', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Mean_Power_Abs_Delta_Fpz', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 100, 'n_jobs': 5, 'use_gamma_columns': True}",0.683823529,0.054629928,,,,,,,,,,,,,
